"id","tipus","nom","municipi","comarca","lat","lng","sstt","se","public","estudis","adreca","web","logo","nodes","web_propi","tel","mail","twitter"
"08043012","INS","EA Illa","Sabadell","Vallès Occidental",41.53901,2.106802,"VOC","SE del Vallès Occidental I",true,"CFAM|CFAS","c. Manso, 2 - 08205 Sabadell","http://ca.sabadell.cat/escolailla","https://drive.google.com/thumbnail?id=1Fosz9ZHvP3tvskkdsZTV-xbBGMb5M_mH","","http://ca.sabadell.cat/escolailla","937114805, 937103613","a8043012@xtec.cat","@escolailla"
"08043024","ART","Esc. de Música Aula de Música 7","Barcelona","Barcelonès",41.39883,2.169743,"CEB","SE Eixample",false,"MUSE","av. Diagonal, 327 - 08009 Barcelona","","","","","932074022, 932074022","a8043024@xtec.cat",""
"08043085","ART","Esc. Mús. i D. Estudi Teresa Maria","Premià de Mar","Maresme",41.4909,2.358542,"MVO","SE del Baix Maresme",false,"DANE|MUSE","c. Aurora, 26 - 08330 Premià de Mar","","","","","937525460, 937548145","a8043085@xtec.cat",""
"08043103","ESC","Escola Antoni Balmanya","Barcelona","Barcelonès",41.4164,2.182795,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Freser, 101 - 08041 Barcelona","","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8abzZBMGhueEg0WFU","","","934566804, 934566804","a8043103@xtec.cat",""
"08043115","ESC","Escola Provençals","Barcelona","Barcelonès",41.40832,2.195636,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Perú, 105/c. Sant Joan de Malta - 08018 Barcelona","http://agora.xtec.cat/ceipprovencals","https://drive.google.com/thumbnail?id=16Kbv11_Sa_Fu5pkAbqI8Jrch4ef6ShlP","http://agora.xtec.cat/ceipprovencals","","933086396, 933086396","a8043115@xtec.cat",""
"08043255","ESC","Escola Ítaca","Barcelona","Barcelonès",41.38835,2.134009,"CEB","SE Les Corts",true,"EINF2C|EPRI","c. Numància, 140-158 - 08029 Barcelona","http://agora.xtec.cat/ceipitaca","https://drive.google.com/thumbnail?id=1ggWXEI0mOsoHiKYZRk2bJhYAo6271o0n","http://agora.xtec.cat/ceipitaca","","934303404, 933212927","a8043255@xtec.cat",""
"08043267","ESC","Escola Pau Casals-Gràcia","Barcelona","Barcelonès",41.40928,2.16178,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Providència, 134 - 08024 Barcelona","http://agora.xtec.cat/ceip-paucasals-gracia","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8adl9lR1VoRVUxeWc","http://agora.xtec.cat/ceip-paucasals-gracia","","932195362, 932856331","a8043267@xtec.cat",""
"08043279","ESC","Escola Pompeu Fabra","Barcelona","Barcelonès",41.42158,2.183487,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. d'Olesa, 19 - 08027 Barcelona","","","","","933407697, 934086616","a8043279@xtec.cat",""
"08043292","ESC","Escola Tabor","Barcelona","Barcelonès",41.40725,2.179303,"CEB","SE Eixample",true,"EINF2C|EPRI","c. Cartagena, 231-239 - 08013 Barcelona","http://www.tabor.cat","https://drive.google.com/thumbnail?id=1mVsqGFQgENS5ZhZXo4T9jbf8o8d1PIAb","","http://www.tabor.cat","934351010, 934502367","a8043292@xtec.cat","@webTabor"
"08043310","ESC","Escola Edumar","Castelldefels","Baix Llobregat",41.27061,1.978723,"BLL","SE de Castelldefels",true,"EINF2C|EPRI","c. Granada, 18 (Urbanitz. Can Bou) - 08860 Castelldefels","http://www.escolaedumar.org","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8ad3Y0WXlSMEd5Vkk","","http://www.escolaedumar.org","936650981, 936641197","a8043310@xtec.cat","@EscolaEdumar"
"08043322","ART","Esc. de Música Municipal Roser Cabanas","Cornellà de Llobregat","Baix Llobregat",41.36052,2.078009,"BLL","SE del Baix Llobregat V",true,"MUSE","c. Mossèn Andreu, 13 - 08940 Cornellà de Llobregat","","","","","933763211, 933763854","a8043322@xtec.cat",""
"08043334","ESC","Escola Alexandre Galí","Cornellà de Llobregat","Baix Llobregat",41.36544,2.085244,"BLL","SE del Baix Llobregat V",true,"EINF2C|EPRI","c. Cirerer, 7 - 08940 Cornellà de Llobregat","http://escolaalexandregali.cat","https://drive.google.com/thumbnail?id=1KT9SZU5T9HOmddhfXvKT-ty6bT08oK2v","","http://escolaalexandregali.cat","933764895","a8043334@xtec.cat",""
"08043346","ESC","Escola Montserrat","Esparreguera","Baix Llobregat",41.53861,1.873627,"BLL","SE del Baix Llobregat VII",true,"EINF2C|EPRI","Passatge Jordi Rius i Bou, 1 - 08292 Esparreguera","","","","","937771139, 937775075","a8043346@xtec.cat",""
"08043361","ESC","Escola El Turó","Montcada i Reixac","Vallès Occidental",41.48174,2.187291,"VOC","SE del Vallès Occidental VI",true,"EINF2C|EPRI","c. Montiu, 18 - 08110 Montcada i Reixac","http://agora.xtec.cat/ceipelturomontcada","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aOENzVDFBVnlrQUk","http://agora.xtec.cat/ceipelturomontcada","","935640541, 935640541","a8043361@xtec.cat",""
"08043371","ESC","Escola La Lió","Premià de Mar","Maresme",41.49089,2.359741,"MVO","SE del Baix Maresme",true,"EINF2C|EPRI","c. Joan Prim, 30 - 08330 Premià de Mar","http://agora.xtec.cat/ceip-lalio","https://drive.google.com/thumbnail?id=1WlRl9yHAJPCdTpWrQEKpessN3490WP1v","http://agora.xtec.cat/ceip-lalio","","937521997, 937521997","a8043371@xtec.cat",""
"08043383","ESC","Escola Nostra Llar","Sabadell","Vallès Occidental",41.54649,2.100798,"VOC","SE del Vallès Occidental I",true,"EINF2C|EPRI","c. Calderon, 143 - 08201 Sabadell","http://agora.xtec.cat/ceip-nostra-llar","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aS0N1VmhSRVY1RVE","http://agora.xtec.cat/ceip-nostra-llar","","937255899, 937264904","a8043383@xtec.cat",""
"08043395","INS","Institut Alexandre de Riquer","Calaf","Anoia",41.73172,1.513411,"CCE","SE de l'Anoia",true,"ESO|BATX","c. Joan Baptista de la Salle, 6 i 8 - 08280 Calaf","http://agora.xtec.cat/ies-alexandre-de-riquer","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aLXhGdDVqVFJqUlE","http://agora.xtec.cat/ies-alexandre-de-riquer","","938680414, 938681236","a8043395@xtec.cat",""
"08043401","ESC","Escola Barrufet","Sant Boi de Llobregat","Baix Llobregat",41.33881,2.035621,"BLL","SE del Baix Llobregat III",true,"EINF2C|EPRI","pl. Agricultura, 6 - 08830 Sant Boi de Llobregat","http://agora.xtec.cat/ceip-barrufet-santboi","hTtps://drive.google.com/thumbnail?id=15vXMPuCkDKTizIrNqqE8JFvySgM-IHiq","http://agora.xtec.cat/ceip-barrufet-santboi","","936546154, 936546154","a8043401@xtec.cat",""
"08043437","ESC","Escola Font de l'Alba","Terrassa","Vallès Occidental",41.57829,2.019231,"VOC","SE del Vallès Occidental II",true,"EINF2C|EPRI","c. Consell de Cent, 146 - 08226 Terrassa","http://agora.xtec.cat/ceip-falba","hTtps://drive.google.com/thumbnail?id=1k99vlZ1sr2ykXR9t_rPvH0pLZxHc9qC4","http://agora.xtec.cat/ceip-falba","","937353212","a8043437@xtec.cat",""
"08043462","INS","Institut Ernest Lluch","Barcelona","Barcelonès",41.37845,2.150984,"CEB","SE Eixample",true,"ESO|BATX","c. Diputació, 15 - 08015 Barcelona","http://agora.xtec.cat/ies-ernest-lluch","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aNHhxM1RjSlpNZ1U","http://agora.xtec.cat/ies-ernest-lluch","","934262035, 934263910","a8043462@xtec.cat",""
"08043474","ESC","Escola L'Estel","Barcelona","Barcelonès",41.41916,2.188784,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Felip II, 54 - 08027 Barcelona","","","","","933511698, 933516167","a8043474@xtec.cat",""
"08043486","INS","Institut Manolo Hugué","Caldes de Montbui","Vallès Oriental",41.62982,2.171944,"MVO","SE del Vallès Oriental IV",true,"ESO|BATX|CFPM|CFPS","c. Josep Germà, 2 - 08140 Caldes de Montbui","http://agora.xtec.cat/iesmanolohugue","https://drive.google.com/thumbnail?id=1OcL63iiGS72KIz1jTsVdnAQBw6XTmsEF","http://agora.xtec.cat/iesmanolohugue","","938653762, 938653318","a8043486@xtec.cat",""
"08043498","INS","Esc. Viticultura i Enolo. Mercè Rossell i Domènech","Sant Sadurní d'Anoia","Alt Penedès",41.44033,1.810642,"BCO","SE de l'Alt Penedès",true,"CFPM|CFPS","Barri d'Espiells - 08770 Sant Sadurní d'Anoia","http://agora.xtec.cat/esc-mrossell","https://drive.google.com/thumbnail?id=1WQnSBIMb-s9jghuK5AgMM8ANq-s1xrKF","http://agora.xtec.cat/esc-mrossell","https://www.facebook.com/escola.espiells","938911412, 938912088","a8043498@xtec.cat","@escolaespiells"
"08043504","INS","Institut Pere Calders","Cerdanyola del Vallès","Vallès Occidental",41.50655,2.103153,"VOC","SE del Vallès Occidental V",true,"ESO|BATX","Campus U.A.B. - 08193 Cerdanyola del Vallès","http://agora.xtec.cat/insperecalders","https://drive.google.com/thumbnail?id=1_IdSgSOuMt1YtI4C_IuOIIDyfO6GV6Th","http://agora.xtec.cat/insperecalders","","935801477, 935808621","a8043504@xtec.cat",""
"08043516","INS","Institut Santa Eulàlia","Terrassa","Vallès Occidental",41.55073,2.019473,"VOC","SE del Vallès Occidental II",true,"ESO|BATX|CFPM|CFPS|PFI","av. Santa Eulàlia, 72 - 08223 Terrassa","http://agora.xtec.cat/ies-santaeulalia","https://drive.google.com/thumbnail?id=1eKCH6yBuf4yL9CUNArumKN-EQQVh8bOh","http://agora.xtec.cat/ies-santaeulalia","","937314089, 937835755","a8043516@xtec.cat",""
"08043528","ART","Esc. de Música Municipal","Sant Joan de Vilatorrada","Bages",41.74246,1.802559,"CCE","SE del Bages",true,"MUSE","Mas Sant Joan - 08250 Sant Joan de Vilatorrada","","","","","938724725","a8043528@xtec.cat",""
"08043531","LLA","Nins-Nena Cases","Barcelona","Barcelonès",41.39537,2.131392,"CEB","SE Sarrià-Sant Gervasi",false,"EINF1C|EINF2C","c. Nena Cases, 36 - 08017 Barcelona","","","","","932045589","a8043531@xtec.cat",""
"08043553","IE","Teide","Viladecans","Baix Llobregat",41.32036,2.004158,"BLL","SE del Baix Llobregat II",false,"EINF2C|EPRI|ESO","c. Rosa, 18 - 08840 Viladecans","","","","","936581953, 936581953","a8043553@xtec.cat",""
"08043565","ESC","La Pau","Vilanova i la Geltrú","Garraf",41.219,1.727644,"BCO","SE del Garraf",false,"EINF2C|EPRI","rbla. de la Pau, 59 - 08800 Vilanova i la Geltrú","","","","","938153809, 938159126","a8043565@xtec.cat",""
"08043589","INS","Institut Salvador Dalí","El Prat de Llobregat","Baix Llobregat",41.33068,2.101876,"BLL","SE del Baix Llobregat IV",true,"ESO|BATX","av. Pare Andreu de Palma de Mallorca,1-3 - 08820 El Prat de Llobregat","http://agora.xtec.cat/iesdali","https://drive.google.com/thumbnail?id=1aBeQ3hN769CpoHEZfJEH5dtng8Prb0cs","http://agora.xtec.cat/iesdali","","933707012, 934781922","a8043589@xtec.cat",""
"08043644","INS","Institut Carles Vallbona","Granollers","Vallès Oriental",41.60047,2.283105,"MVO","SE del Vallès Oriental I",true,"ESO|BATX|CFPM|CFPS","Camp de les Moreres, 14 - 08401 Granollers","http://www.iescarlesvallbona.cat","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aeWdoZ01rRGJKR1U","","http://www.iescarlesvallbona.cat","938600021, 938791981","a8043644@xtec.cat",""
"08043656","INS","Institut Marina","La Llagosta","Vallès Oriental",41.51184,2.196153,"MVO","SE del Vallès Oriental II",true,"ESO|BATX|CFPM|CFPS|PFI","c. Estació, s/n - 08120 La Llagosta","http://agora.xtec.cat/iesmarina","https://drive.google.com/thumbnail?id=1uiaQ1QSl4WshQLkMDCuv5StCKQoPEzTZ","http://agora.xtec.cat/iesmarina","","935607331, 935742546","a8043656@xtec.cat",""
"08043668","INS","Institut L'Estatut","Rubí","Vallès Occidental",41.49248,2.041189,"VOC","SE del Vallès Occidental III",true,"ESO|BATX|CFPM|CFPS","c. Flammarion, 1 - 08191 Rubí","http://agora.xtec.cat/ies-estatut","https://drive.google.com/thumbnail?id=1RUB__StzMCdX4Xl2YBiwCN2mO9pmu5FA","http://agora.xtec.cat/ies-estatut","","935880858, 935880558","a8043668@xtec.cat",""
"08043671","INS","Institut El Palau","Sant Andreu de la Barca","Baix Llobregat",41.45462,1.961493,"BLL","SE del Baix Llobregat VII",true,"ESO|BATX|CFPM|CFPS|PFI","c. Empordà, 7-13 - 08740 Sant Andreu de la Barca","http://www.institutelpalau.com","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aRzdKcnNLMTBGeWs","","http://www.institutelpalau.com","936531659, 936533705","a8043671@xtec.cat","@9delpalau"
"08043681","INS","Institut Marianao","Sant Boi de Llobregat","Baix Llobregat",41.34936,2.023375,"BLL","SE del Baix Llobregat III",true,"ESO|BATX|CFPM|CFPS","pg. de les Mimoses, 18 - 08830 Sant Boi de Llobregat","http://www.institutmarianao.es","https://drive.google.com/thumbnail?id=17LzcpnR4Mc4JNar9HdngatH49BuIaD-U","","http://www.institutmarianao.es","936407858, 936401733","a8043681@xtec.cat",""
"08043693","INS","Institut Joaquim Mir","Vilanova i la Geltrú","Garraf",41.23618,1.726485,"BCO","SE del Garraf",true,"ESO|BATX|CFPM|CFPS","av. Vilafranca, s/n - 08800 Vilanova i la Geltrú","http://agora.xtec.cat/iesjoaquimmir","https://drive.google.com/thumbnail?id=18RfMi7IjMkqDG5F6bY0xaWexS_nJI8yU","http://agora.xtec.cat/iesjoaquimmir","","938933648, 938143544","a8043693@xtec.cat",""
"08043723","ART","Esc. de Música Municipal de Rubí","Rubí","Vallès Occidental",41.49357,2.029595,"VOC","SE del Vallès Occidental III",true,"MUSE","c. Joaquim Blume, 28/c. Terrassa, 47 - 08191 Rubí","","","","","936998453, 935882594","a8043723@xtec.cat",""
"08043747","ESC","Escola Baloo","Barcelona","Barcelonès",41.43473,2.139961,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Harmonia, 37 - 08035 Barcelona","http://agora.xtec.cat/escolabaloo","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aTW5Hdzd2b3R0QTg","http://agora.xtec.cat/escolabaloo","","934282861, 934282861","a8043747@xtec.cat",""
"08043759","ESC","L'Espill","Manresa","Bages",41.73251,1.84314,"CCE","SE del Bages",false,"EINF1C|EINF2C|EPRI","c. Sant Joan, 51-59 - 08240 Manresa","","","","","938773119, 938773119","a8043759@xtec.cat",""
"08043760","ESC","Escola Colònia Güell","Santa Coloma de Cervelló","Baix Llobregat",41.36472,2.026036,"BLL","SE del Baix Llobregat III",true,"EINF2C|EPRI","av. Lluís Companys, s/n - 08690 Santa Coloma de Cervelló","http://agora.xtec.cat/ceipcoloniaguell","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aV012bHhXcUxnNG8","http://agora.xtec.cat/ceipcoloniaguell","","936450762, 936450762","a8043760@xtec.cat",""
"08043784","ESC","Escola Àngels Garriga","Barcelona","Barcelonès",41.42594,2.167687,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Gallecs, 22 - 08032 Barcelona","http://agora.xtec.cat/ceipangelsgarrigabcn","https://drive.google.com/thumbnail?id=11ZFrTpzL566g1zEPGzT6QJMNb4wbi_aU","http://agora.xtec.cat/ceipangelsgarrigabcn","","934205801, 934205801","a8043784@xtec.cat",""
"08043796","ESC","Escola Barrufet","Barcelona","Barcelonès",41.37678,2.134648,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","ptge. Vapor Vell, 7 - 08028 Barcelona","http://www.escolabarrufet.cat","https://drive.google.com/thumbnail?id=1m5K6VmhqmIBAkr6vp8uj2uGs4bYAhZ0D","","http://www.escolabarrufet.cat","934097208, 934216738","a8043796@xtec.cat",""
"08043814","ESC","Escola Carlit","Barcelona","Barcelonès",41.39737,2.174708,"CEB","SE Eixample",true,"EINF2C|EPRI","c. Roger de Flor, 162 - 08013 Barcelona","http://agora.xtec.cat/esc-carlit","https://drive.google.com/thumbnail?id=1o4hrVMDWcU8vKcCdVTZ4Cm4ZTsFscE0Y","http://agora.xtec.cat/esc-carlit","","932652222, 932456909","a8043814@xtec.cat",""
"08043838","ESC","Escola Turó del Cargol","Barcelona","Barcelonès",41.41121,2.152462,"CEB","SE Gràcia",true,"EINF2C|EPRI","av. Coll de Portell, 56 - 08024 Barcelona","http://agora.xtec.cat/ceip-turodelcargol","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aWk81dHViVzRVaGc","http://agora.xtec.cat/ceip-turodelcargol","","932844718, 932844718","a8043838@xtec.cat",""
"08043841","ESC","Escola Lavínia","Barcelona","Barcelonès",41.38159,2.130168,"CEB","SE Les Corts",true,"EINF2C|EPRI","c. Fígols, 20-24 - 08028 Barcelona","","","","","933395433, 933395433","a8043841@xtec.cat",""
"08043851","ESC","Escola Nabí","Barcelona","Barcelonès",41.41602,2.101776,"CEB","SE Sarrià-Sant Gervasi",true,"EINF2C|EPRI","c. Reis Catòlics, 38 - 08017 Barcelona","","https://drive.google.com/thumbnail?id=1TIsULpn41AimsMsGieD-Q9Anh-Bq8vHm","","","934068408, 934068483","a8043851@xtec.cat",""
"08043863","ESC","Escola Orlandai","Barcelona","Barcelonès",41.39736,2.119264,"CEB","SE Sarrià-Sant Gervasi",true,"EINF2C|EPRI","c. Domínguez Miralles, 1 - 08034 Barcelona","http://agora.xtec.cat/ceiporlandai","https://drive.google.com/thumbnail?id=1Cp14qijEhMSXxk0nVcFFlktRDawt2x2N","http://agora.xtec.cat/ceiporlandai","","932030935, 932030935","a8043863@xtec.cat",""
"08043875","ESC","Escola Pit-Roig","Barcelona","Barcelonès",41.42354,2.170356,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Aguilar, 4 - 08032 Barcelona","https://escolapitroig.cat","https://drive.google.com/thumbnail?id=1uIxUpLSaJ5KvE6Vhv3id3tKZHsHbxdLS","","https://escolapitroig.cat","934335534, 934504805","a8043875@xtec.cat","@Escolapitroig"
"08043887","ESC","Escola Sagrada Família","Barcelona","Barcelonès",41.40485,2.171198,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Sardenya, 339-345 - 08025 Barcelona","","https://drive.google.com/thumbnail?id=1OzGMdkl5QcZZm-8PlrxLN1RdtNyu6l_o","","","932074311, 934593851","a8043887@xtec.cat",""
"08043899","ESC","Escola Tàber","Barcelona","Barcelonès",41.40106,2.112017,"CEB","SE Sarrià-Sant Gervasi",true,"EINF2C|EPRI","c. dels Esports, 9 - 08017 Barcelona","","https://drive.google.com/thumbnail?id=1ptom5KLXy0k1nsKbESVTuCZqNJnbFKal","","","932801023, 932801023","a8043899@xtec.cat",""
"08043905","ESC","Escola El Dofí","Premià de Mar","Maresme",41.49374,2.359091,"MVO","SE del Baix Maresme",true,"EINF2C|EPRI","c. Jacint Verdaguer. 99-101 - 08330 Premià de Mar","","","","","937523764, 937523764","a8043905@xtec.cat",""
"08043917","ESC","Escola Cossetània","Vilanova i la Geltrú","Garraf",41.22341,1.708487,"BCO","SE del Garraf",true,"EINF2C|EPRI","Ronda Ibèrica, 200 - 08800 Vilanova i la Geltrú","http://agora.xtec.cat/ceip-cossetania","https://drive.google.com/thumbnail?id=1fHCZ-sSBHpeK2kzzljyX_lxPzUHhn4Qb","http://agora.xtec.cat/ceip-cossetania","","938933899, 938931403","a8043917@xtec.cat",""
"08043929","ESC","Escola Llebetx","Vilanova i la Geltrú","Garraf",41.21262,1.710749,"BCO","SE del Garraf",true,"EINF2C|EPRI|EE","Camí Sant Gervasi, s/n(Apart.corr.279) - 08800 Vilanova i la Geltrú","http://agora.xtec.cat/escolallebetx","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8acWpOemtyRlgzd00","http://agora.xtec.cat/escolallebetx","","938153745, 938155373","a8043929@xtec.cat",""
"08043930","ESC","Escola Marinada","El Masnou","Maresme",41.48553,2.326382,"MVO","SE del Baix Maresme",true,"EINF2C|EPRI","av. Kennedy, 56 - 08320 El Masnou","","","","","935403810, 935403184","a8043930@xtec.cat",""
"08043942","ESC","Escola Montbui","Caldes de Montbui","Vallès Oriental",41.6333,2.164895,"MVO","SE del Vallès Oriental IV",true,"EINF2C|EPRI","Paratge Sant Salvador, s/n - 08140 Caldes de Montbui","http://agora.xtec.cat/escolamontbui","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aSFdBUlJTdGk0MTA","http://agora.xtec.cat/escolamontbui","","938650833, 938650833","a8043942@xtec.cat",""
"08043954","ESC","Escola Ribatallada","Sabadell","Vallès Occidental",41.55641,2.106563,"VOC","SE del Vallès Occidental I",true,"EINF2C|EPRI","c. Canonge Joncar, 56 - 08208 Sabadell","http://agora.xtec.cat/escolaribatallada","https://drive.google.com/thumbnail?id=147IhCd2No9Cu46sSdnrGCfVZE0yjchIH","http://agora.xtec.cat/escolaribatallada","","937165494","a8043954@xtec.cat",""
"08043966","ESC","Escola Heura","Barcelona","Barcelonès",41.42705,2.163751,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","Can Pujolet, 5 - 08032 Barcelona","https://sites.google.com/a/escolaheura.cat/heura","https://drive.google.com/thumbnail?id=18wUHyM4ixYQbqVNnm-E3S8z9L6rb16MG","","https://sites.google.com/a/escolaheura.cat/heura","933571866, 933571866","a8043966@xtec.cat",""
"08043978","INS","Institut Daniel Blanxart i Pedrals","Olesa de Montserrat","Baix Llobregat",41.54912,1.891759,"BLL","SE del Baix Llobregat VII",true,"ESO|BATX|CFPM|CFPS|PFI","c. Vall d'Aran, 96-98 - 08640 Olesa de Montserrat","http://www.insdanielblanxart.cat","https://drive.google.com/thumbnail?id=17RTcm73ukql5I33BYXkoZ2rn-QkK8UlI","","http://www.insdanielblanxart.cat","937780734, 937783588","a8043978@xtec.cat",""
"08043981","INS","Institut Joan Ramon Benaprès","Sitges","Garraf",41.24273,1.810609,"BCO","SE del Garraf",true,"ESO|BATX|CFPM|CFPS|PFI","Camí de la Fita, s/n - 08870 Sitges","http://iessitges.xtec.cat","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aeldhMjRZLXpuMlU","","http://iessitges.xtec.cat","938943712, 938943250","a8043981@xtec.cat",""
"08044016","ESC","Escola Flama","Sant Fruitós de Bages","Bages",41.75734,1.837861,"CCE","SE del Bages",true,"EINF2C|EPRI|EE","c. Comtes de Barcelona, s/n - 08272 Sant Fruitós de Bages","http://agora.xtec.cat/ceipflama","https://drive.google.com/thumbnail?id=1c2amM80ylHn8hisIr-IpicXxRWGE7InX","http://agora.xtec.cat/ceipflama","","938784020, 938784025","a8044016@xtec.cat",""
